mode,scenario,provider,model,idx,latency_ms,status,retries,completion_tokens,prompt_tokens,error
gateway,shared_prefix,groq,llama-3.1-8b-instant,155,0.3049579681828618,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,156,0.3072079853154719,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,157,0.31350000062957406,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,158,0.31354103703051805,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,159,0.31337502878159285,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,160,0.309124996419996,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,161,0.3049160004593432,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,162,0.3097499720752239,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,163,0.3261249512434006,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,164,0.31291699269786477,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,165,0.3119170432910323,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,166,0.3095829742960632,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,167,0.3287910367362201,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,168,0.30462502036243677,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,169,0.30399998649954796,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,170,0.3117500455118716,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,171,0.3109159879386425,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,172,0.32316596480086446,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,173,0.3071250393986702,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,174,0.30387501465156674,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,175,0.30529097421094775,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,176,0.30524999601766467,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,177,0.3141670022159815,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,178,0.3077500150538981,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,179,0.30745804542675614,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,180,0.30583300394937396,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,181,0.3755420329980552,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,182,0.31958299223333597,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,183,0.3165840171277523,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,184,0.31583296367898583,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,185,0.31933299032971263,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,186,0.3189999843016267,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,187,0.3210410359315574,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,188,0.3273749607615173,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,189,0.3190410207025707,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,190,0.31958299223333597,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,191,0.3139579785056412,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,192,0.3164589870721102,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,193,0.32116600777953863,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,194,0.31341699650511146,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,195,0.33549999352544546,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,196,0.31308300094679,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,197,0.31924998620525,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,198,0.350042013451457,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,groq,llama-3.1-8b-instant,199,0.3357499954290688,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,0,0.6618340266868472,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,1,0.4360000020824373,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,2,0.4065419780090451,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,3,0.4111669841222465,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,4,0.38366694934666157,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,5,0.37345802411437035,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,6,0.38483296521008015,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,7,0.3682500100694597,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,8,0.38462504744529724,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,9,0.3832500078715384,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,10,0.37475000135600567,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,11,0.38833299186080694,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,12,0.4124999977648258,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,13,0.407207990065217,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,14,0.329374975990504,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,15,0.3066670033149421,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,16,0.30562496976926923,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,17,0.29749999521300197,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,18,0.3093340201303363,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,19,0.2965419553220272,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,20,0.30345801496878266,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,21,0.307333015371114,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,22,0.2954580122604966,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,23,0.3019159776158631,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,24,0.31166599364951253,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,25,0.3309999592602253,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,26,0.3374170046299696,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,27,0.3234579926356673,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,28,0.30512496596202254,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,29,0.3096659784205258,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,30,0.31991698779165745,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,31,0.3102499758824706,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,32,0.3055830020457506,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,33,0.31220901291817427,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,34,0.30883302679285407,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,35,0.3074160194955766,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,36,0.3073749830946326,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,37,0.30270800925791264,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,38,0.39558298885822296,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,39,0.5949580227024853,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,40,0.4207500023767352,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,41,0.3507080255076289,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,42,0.3518330049701035,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,43,0.3309579915367067,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,44,0.3212920273654163,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,45,0.3207920235581696,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,46,0.31650002347305417,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,47,0.3154580481350422,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,48,0.3071249811910093,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,49,0.30929199419915676,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
